date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2002-03-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,44.4,0.62
2002-03-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,12.5,0.17
2002-03-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.5,0.19
2002-03-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,12,0.17
2002-04-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2002-04-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,20,0.28
2002-04-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2002-04-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-04-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-04-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,13,0.18
2002-04-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-04-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16.4,0.23
2002-04-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15.5,0.22
2002-04-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.95,0.21
2002-04-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.5,0.19
2002-04-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,47.8,0.67
2002-04-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,48.7,0.68
2002-04-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.3,0.19
2002-05-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.75,0.22
2002-05-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2002-05-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2002-05-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14,0.2
2002-05-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-05-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-05-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,12.33,0.17
2002-05-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17.5,0.24
2002-05-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-05-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,46.05,0.64
2002-05-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,48.5,0.68
2002-05-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-05-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2002-05-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.5,0.19
2002-05-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14,0.2
2002-06-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2002-06-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,17,0.24
2002-06-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-06-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2002-06-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,29.5,0.41
2002-06-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,12.5,0.17
2002-06-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,17.6,0.25
2002-06-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17.3,0.24
2002-06-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18,0.25
2002-06-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,19,0.27
2002-06-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,46.5,0.65
2002-06-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15.75,0.22
2002-06-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-06-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14,0.2
2002-07-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,17,0.24
2002-07-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18.5,0.26
2002-07-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-07-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.55,0.22
2002-07-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-07-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13,0.18
2002-07-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2002-07-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15.6,0.22
2002-07-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18,0.25
2002-07-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,19,0.27
2002-07-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,46,0.64
2002-07-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-07-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-07-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-07-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14,0.2
2002-08-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18,0.25
2002-08-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17.5,0.24
2002-08-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,17,0.24
2002-08-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17,0.24
2002-08-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.5,0.22
2002-08-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14,0.2
2002-08-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.4,0.22
2002-08-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-08-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.75,0.19
2002-08-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14.75,0.21
2002-08-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,17.2,0.24
2002-08-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15.6,0.22
2002-08-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,20,0.28
2002-08-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2002-08-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,47.2,0.66
2002-08-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,44.4,0.62
2002-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18,0.25
2002-09-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18,0.25
2002-09-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2002-09-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-09-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.8,0.22
2002-09-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.19,0.18
2002-09-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2002-09-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15.2,0.21
2002-09-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-09-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16.5,0.23
2002-09-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14.1,0.2
2002-09-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-10-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18,0.25
2002-10-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17,0.24
2002-10-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.25,0.21
2002-10-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18,0.25
2002-10-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.8,0.22
2002-10-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-10-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-10-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2002-10-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18.1,0.25
2002-10-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.5,0.19
2002-10-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,47.2,0.66
2002-10-15,Province No. 6,JUMLA,Jumla,650,29.28,82.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,44.5,0.62
2002-10-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.52,0.2
2002-10-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14.95,0.21
2002-10-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-10-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14,0.2
2002-11-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18,0.25
2002-11-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17,0.24
2002-11-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18,0.25
2002-11-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17,0.24
2002-11-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2002-11-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2002-11-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-11-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2002-11-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16.8,0.24
2002-11-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-11-15,Province No. 5,ROLPA,Rolpa,655,28.32,82.63,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,19,0.27
2002-11-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,12,0.17
2002-11-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,14,0.2
2002-11-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-11-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18,0.25
2002-12-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18,0.25
2002-12-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17,0.24
2002-12-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-12-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16.5,0.23
2002-12-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2002-12-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-12-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2002-12-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,13,0.18
2002-12-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16.1,0.23
2002-12-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.25,0.2
2002-12-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13,0.18
2002-12-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2002-12-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2003-01-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.5,0.19
2003-01-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.25,0.2
2003-01-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17,0.24
2003-01-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.75,0.21
2003-01-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2003-01-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2003-01-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,18.1,0.25
2003-01-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13,0.18
2003-01-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2003-02-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.75,0.21
2003-02-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.25,0.2
2003-02-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2003-02-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,19,0.27
2003-02-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.5,0.2
2003-02-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.66,0.21
2003-02-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,19.84,0.28
2003-02-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2003-02-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2003-03-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2003-03-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,20,0.28
2003-03-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.5,0.2
2003-03-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18,0.25
2003-03-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.1,0.21
2003-03-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14.25,0.2
2003-03-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17,0.24
2003-03-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15.6,0.22
2003-03-15,Province No. 5,RUPANDEHI,Rupandehi,665,27.48,83.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,15,0.21
2003-04-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2003-04-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2003-04-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18,0.25
2003-04-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16.75,0.23
2003-04-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2003-04-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,18.5,0.26
2003-04-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2003-04-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
2003-04-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,17.6,0.25
2003-04-15,Province No. 5,PALPA,Tansen,3900,27.87,83.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,19.2,0.27
2003-04-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2003-04-15,Province No. 6,SURKHET,Surkhet,657,28.6,81.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,20,0.28
2003-04-15,Province No. 7,KAILALI,Kailali,662,28.57,80.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,15,0.21
2003-05-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16.43,0.23
2003-05-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,21,0.29
2003-05-15,Province No. 1,ILAM,Ilam,649,26.91,87.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,14,0.2
2003-05-15,Province No. 1,JHAPA,Jhapa,661,26.48,87.85,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,16,0.22
2003-05-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,13.75,0.19
2003-05-15,Province No. 2,DHANUSHA,Dhanusha,660,26.74,85.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,17.85,0.25
2003-05-15,Province No. 5,BANKE,Banke,658,28.03,81.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,16,0.22
